,transaction_id,request_raw,transactionId,datetime,vehicleno,raw_vehicleno,top_class_name,front_class_name,front_class_name_top_camera,top_class_name_top_camera,final_front_class,final_top_class,lane_id,manual_check_reg,ANPR_frames_process,machineId,colour,material,quantity,rfid,response,status_code,statusMessage,LogID,Message
410,IND0041131120240200011,Found,IND0041131120240200011,13_11_2024_00_41_58,,VIP37GA1214,Not_Found,hywa,hywa,covered,hywa,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
411,IND0041131120240200012,Found,IND0041131120240200012,13_11_2024_00_42_25,MP04GB2963,MP04GB2963,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
412,IND0041131120240200013,Found,IND0041131120240200013,13_11_2024_00_43_05,MH40CT4095,MH40CT4095,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
413,IND0041131120240200014,Found,IND0041131120240200014,13_11_2024_00_44_35,,,Not_Found,hywa,hywa,covered,hywa,covered,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
414,IND0041131120240200015,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
415,IND0041131120240200016,Found,IND0041131120240200016,13_11_2024_00_46_12,HR73B3274,HR73B3274,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
416,IND0041131120240200017,Found,IND0041131120240200017,13_11_2024_00_47_21,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
417,IND0041131120240200018,Found,IND0041131120240200018,13_11_2024_00_47_28,TN34Q6669,TN34Q6669,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
418,IND0041131120240200019,Found,IND0041131120240200019,13_11_2024_00_48_23,NE01AJ1247,NE01AJ1247,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
419,IND0041131120240200020,Found,IND0041131120240200020,13_11_2024_00_49_22,,N,Not_Found,truck,truck,covered,truck,covered,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
420,IND0041131120240200021,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
421,IND0041131120240200022,Found,IND0041131120240200022,13_11_2024_00_52_41,,,Not_Found,truck,Not_Found,Not_Found,truck,Not_Found,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
422,IND0041131120240200023,Found,IND0041131120240200023,13_11_2024_00_52_59,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
423,IND0041131120240200024,Found,IND0041131120240200024,13_11_2024_00_53_04,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
424,IND0041131120240200025,Found,IND0041131120240200025,13_11_2024_00_54_06,WB25K8689,WB25K8689,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
425,IND0041131120240200026,Found,IND0041131120240200026,13_11_2024_00_56_17,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,2.0,41.0,Not_Found,Sand,98.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200026 .,518933.0,Duplicate TransactionId
426,IND0041131120240200027,Found,IND0041131120240200027,13_11_2024_00_59_19,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,3.0,41.0,White,Stone_crush_powder,99.0,,Found,200,Data Saved Successfully!,518920.0,Success
427,IND0041131120240200028,Found,IND0041131120240200028,13_11_2024_00_59_24,,,Not_Found,truck,Not_Found,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
428,IND0041131120240200029,Found,IND0041131120240200029,13_11_2024_00_59_33,MP13GB3097,MP13GB3097,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
429,IND0041131120240200030,Found,IND0041131120240200030,13_11_2024_01_00_53,MP04LD3868,MP04LD3868,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
430,IND0041131120240200031,Found,IND0041131120240200031,13_11_2024_01_01_46,,,non_mining,truck,truck,non_mining,truck,non_mining,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
431,IND0041131120240200032,Found,IND0041131120240200032,13_11_2024_01_03_51,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,2.0,41.0,Brown,Stone_crush_powder,96.0,,Found,200,Data Saved Successfully!,518982.0,Success
432,IND0041131120240200033,Found,IND0041131120240200033,13_11_2024_01_04_00,MP04GB5558,MP04GB5558,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
433,IND0041131120240200034,Found,IND0041131120240200034,13_11_2024_01_04_43,,R,Not_Found,hywa,hywa,covered,hywa,covered,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
434,IND0041131120240200035,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
435,IND0041131120240200036,Found,IND0041131120240200036,13_11_2024_01_06_48,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
436,IND0041131120240200037,Found,IND0041131120240200037,13_11_2024_01_09_03,AP41QA2153,AP41QA2153,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
437,IND0041131120240200038,Found,IND0041131120240200038,13_11_2024_01_12_04,,HRS,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
438,IND0041131120240200039,Found,IND0041131120240200039,13_11_2024_01_13_35,RJ09GC306,RJ09GC306,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
439,IND0041131120240200040,Found,IND0041131120240200040,13_11_2024_01_17_47,,,Not_Found,hywa,hywa,non_mining,hywa,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
440,IND0041131120240200041,Found,IND0041131120240200041,13_11_2024_01_19_38,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
441,IND0041131120240200042,Found,IND0041131120240200042,13_11_2024_01_22_37,GJ12BW3350,GJ12BW3350,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
442,IND0041131120240200043,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
443,IND0041131120240200044,Found,IND0041131120240200044,13_11_2024_01_27_34,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
444,IND0041131120240200045,Found,IND0041131120240200045,13_11_2024_01_29_53,MP09DH9640,MP09DH9640,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
445,IND0041131120240200046,Found,IND0041131120240200046,13_11_2024_01_30_08,GJ12BZ0990,GJ12BZ0990,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
446,IND0041131120240200047,Found,IND0041131120240200047,13_11_2024_01_30_22,RJ23GC9191,RJ23GC9191,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
447,IND0041131120240200048,Found,IND0041131120240200048,13_11_2024_01_31_26,RJ11GB0632,RJ11GB0632,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
448,IND0041131120240200049,Found,IND0041131120240200049,13_11_2024_01_31_51,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,1.0,41.0,Not_Found,Brown_Sand,96.0,,Found,200,Data Saved Successfully!,518973.0,Success
449,IND0041131120240200050,Found,IND0041131120240200050,13_11_2024_01_34_42,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
450,IND0041131120240200051,Found,IND0041131120240200051,13_11_2024_01_36_51,,FT6123,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
451,IND0041131120240200052,Found,IND0041131120240200052,13_11_2024_01_37_44,,,Not_Found,hywa,hywa,non_mining,hywa,non_mining,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
452,IND0041131120240200053,Found,IND0041131120240200053,13_11_2024_01_38_28,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
453,IND0041131120240200054,Found,IND0041131120240200054,13_11_2024_01_40_40,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,2.0,41.0,Not_Found,Brown_Sand,93.0,,Found,200,Data Saved Successfully!,518922.0,Success
454,IND0041131120240200055,Found,IND0041131120240200055,13_11_2024_01_42_12,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
455,IND0041131120240200056,Found,IND0041131120240200056,13_11_2024_01_45_08,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
456,IND0041131120240200057,Found,IND0041131120240200057,13_11_2024_01_46_00,UP85CT2369,UP85CT2369,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
457,IND0041131120240200058,Found,IND0041131120240200058,13_11_2024_01_49_17,MP20TA1812,MP20TA1812,Not_Found,mini_truck,Not_Found,Not_Found,mini_truck,Not_Found,2.0,,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
458,IND0041131120240200059,Found,IND0041131120240200059,13_11_2024_01_49_30,MP09DM5075,MP09DM5075,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Red,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
459,IND0041131120240200060,Found,IND0041131120240200060,13_11_2024_01_51_05,AP04GB3806,AP04GB3806,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
460,IND0041131120240200061,Found,IND0041131120240200061,13_11_2024_01_52_30,RJ09GE2207,RJ09GE2207,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Blue,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
461,IND0041131120240200062,Found,IND0041131120240200062,13_11_2024_01_54_13,,ZY99,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
462,IND0041131120240200063,Found,IND0041131120240200063,13_11_2024_01_54_26,MP09CG5937,MP09CG5937,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
463,IND0041131120240200064,Found,IND0041131120240200064,13_11_2024_01_55_28,MP41GA3350,MP41GA3350,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
464,IND0041131120240200065,Found,IND0041131120240200065,13_11_2024_01_57_01,RJ52GA2557,RJ52GA2557,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
465,IND0041131120240200066,Found,IND0041131120240200066,13_11_2024_01_58_32,MP09HH6955,MP09HH6955,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Blue,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
466,IND0041131120240200067,Found,IND0041131120240200067,13_11_2024_02_01_37,MH40CT1384,MH40CT1384,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
467,IND0041131120240200068,Found,IND0041131120240200068,13_11_2024_02_03_32,CG04NW4755,CG04NW4755,non_mining,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
468,IND0041131120240200069,Found,IND0041131120240200069,13_11_2024_02_04_57,RJ09GD3849,RJ09GD3849,Not_Found,truck,truck,covered,truck,covered,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
469,IND0041131120240200070,Found,IND0041131120240200070,13_11_2024_02_05_32,MH40CT0693,MH40CT0693,non_mining,mini_truck,mini_truck,covered,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
470,IND0041131120240200071,Found,IND0041131120240200071,13_11_2024_02_09_53,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
471,IND0041131120240200072,Found,IND0041131120240200072,13_11_2024_02_10_27,GJ31T6861,GJ31T6861,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
472,IND0041131120240200073,Found,IND0041131120240200073,13_11_2024_02_11_10,RJ09GD5900,RJ09GD5900,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
473,IND0041131120240200074,Found,IND0041131120240200074,13_11_2024_02_13_12,HP15B3855,HP15B3855,Not_Found,hywa,hywa,covered,hywa,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
474,IND0041131120240200075,Found,IND0041131120240200075,13_11_2024_02_14_17,,inT,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,3.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
475,IND0041131120240200076,Found,IND0041131120240200076,13_11_2024_02_17_29,RJ17GB0670,RJ17GB0670,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,,4.0,41.0,Not_Found,Stone_crush_powder,96.0,,Found,409,Error while adding record!,0.0,
476,IND0041131120240200077,Found,IND0041131120240200077,13_11_2024_02_18_14,RJ48GA1872,RJ48GA1872,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
477,IND0041131120240200078,Found,IND0041131120240200078,13_11_2024_02_19_31,HP65B2043,HP65B2043,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
478,IND0041131120240200079,Found,IND0041131120240200079,13_11_2024_02_19_37,HP65B2036,HP65B2036,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
479,IND0041131120240200080,Found,IND0041131120240200080,13_11_2024_02_21_00,RJ11GD047,RJ11GD047,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
480,IND0041131120240200081,Found,IND0041131120240200081,13_11_2024_02_23_18,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
481,IND0041131120240200082,Found,IND0041131120240200082,13_11_2024_02_24_22,MP33N1751,MP33N1751,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
482,IND0041131120240200083,Found,IND0041131120240200083,13_11_2024_02_24_29,RJ37GB2091,RJ37GB2091,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
483,IND0041131120240200084,Found,IND0041131120240200084,13_11_2024_02_26_03,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
484,IND0041131120240200085,Found,IND0041131120240200085,13_11_2024_02_26_57,RJ11GA9395,RJ11GA9395,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
485,IND0041131120240200086,Found,IND0041131120240200086,13_11_2024_02_31_40,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,2.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
486,IND0041131120240200087,Found,IND0041131120240200087,13_11_2024_02_32_31,MP09HG0552,MP09HG0552,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
487,IND0041131120240200088,Found,IND0041131120240200088,13_11_2024_02_32_53,,R,Not_Found,truck,truck,covered,truck,covered,2.0,2,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
488,IND0041131120240200089,Found,IND0041131120240200089,13_11_2024_02_32_59,UP75CT0151,UP75CT0151,Not_Found,truck,truck,covered,truck,covered,2.0,,3.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
489,IND0041131120240200090,Found,IND0041131120240200090,13_11_2024_02_33_09,,Hi,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
490,IND0041131120240200091,Found,IND0041131120240200091,13_11_2024_02_34_05,,PRYANSHI,Not_Found,hywa,hywa,non_mining,hywa,non_mining,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
491,IND0041131120240200092,Found,IND0041131120240200092,13_11_2024_02_34_10,MP04LC518,MP04LC518,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
492,IND0041131120240200093,Found,IND0041131120240200093,13_11_2024_02_34_54,MP09DL7014,MP09DL7014,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
493,IND0041131120240200094,Found,IND0041131120240200094,13_11_2024_02_35_38,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
494,IND0041131120240200095,Found,IND0041131120240200095,13_11_2024_02_35_58,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
495,IND0041131120240200096,Found,IND0041131120240200096,13_11_2024_02_36_01,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
496,IND0041131120240200097,Found,IND0041131120240200097,13_11_2024_02_36_52,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
497,IND0041131120240200098,Found,IND0041131120240200098,13_11_2024_02_38_03,MH48Q7003,MH48Q7003,Not_Found,mini_truck,Not_Found,Not_Found,mini_truck,Not_Found,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
498,IND0041131120240200099,Found,IND0041131120240200099,13_11_2024_02_41_25,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
499,IND0041131120240200100,Found,IND0041131120240200100,13_11_2024_02_42_57,GJ12BZ0644,GJ12BZ0644,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
500,IND0041131120240200101,Found,IND0041131120240200101,13_11_2024_02_43_04,GJ12BZ0690,GJ12BZ0690,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
501,IND0041131120240200102,Found,IND0041131120240200102,13_11_2024_02_46_30,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
502,IND0041131120240200103,Found,IND0041131120240200103,13_11_2024_02_48_05,RJ02GC5167,RJ02GC5167,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
503,IND0041131120240200104,Found,IND0041131120240200104,13_11_2024_02_48_58,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
504,IND0041131120240200105,Found,IND0041131120240200105,13_11_2024_02_49_50,RJ09GD8699,RJ09GD8699,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
505,IND0041131120240200106,Found,IND0041131120240200106,13_11_2024_02_58_44,GJ11VV7686,GJ11VV7686,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Grey_Silver,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
506,IND0041131120240200107,Found,IND0041131120240200107,13_11_2024_02_59_00,GJ03BW7686,GJ03BW7686,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
507,IND0041131120240200108,Found,IND0041131120240200108,13_11_2024_03_04_24,RJ10GB9999,RJ10GB9999,Not_Found,mini_truck,mini_truck,covered,mini_truck,covered,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
508,IND0041131120240200109,Found,IND0041131120240200109,13_11_2024_03_07_11,MP04ZS9665,MP04ZS9665,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
509,IND0041131120240200110,Found,IND0041131120240200110,13_11_2024_03_08_16,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
510,IND0041131120240200111,Found,IND0041131120240200111,13_11_2024_03_10_49,,1010941,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
511,IND0041131120240200112,Found,IND0041131120240200112,13_11_2024_03_11_10,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,2.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
512,IND0041131120240200113,Found,IND0041131120240200113,13_11_2024_03_12_02,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,3.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
513,IND0041131120240200114,Found,IND0041131120240200114,13_11_2024_03_12_06,RJ09GC5866,RJ09GC5866,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
514,IND0041131120240200115,Found,IND0041131120240200115,13_11_2024_03_16_34,,GD27747,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
515,IND0041131120240200116,Found,IND0041131120240200116,13_11_2024_03_18_26,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
516,IND0041131120240200117,Found,IND0041131120240200117,13_11_2024_03_19_33,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
517,IND0041131120240200118,Found,IND0041131120240200118,13_11_2024_03_20_10,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
518,IND0041131120240200119,Found,IND0041131120240200119,13_11_2024_03_22_01,RJ11GD0530,RJ11GD0530,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
519,IND0041131120240200120,Found,IND0041131120240200120,13_11_2024_03_25_06,MP04YA5428,MP04YA5428,non_mining,mini_truck,mini_truck,covered,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
520,IND0041131120240200121,Found,IND0041131120240200121,13_11_2024_03_25_33,MP04YB9951,MP04YB9951,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
