,id,datetime,top_class_name,front_class_name,lane_id,ANPR_frames_process,Processed,Raw_Top_Category_List,Raw_Front_Category_List,double_entry,final_top_class
160,IND0041201020240100859,20_10_2024_13_05_56,non_mining,truck,1,4,True,"['non_mining', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
161,IND0041201020240100341,20_10_2024_07_07_15,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
162,IND0041201020240200037,20_10_2024_00_48_37,Not_Found,mini_truck,2,2,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,covered
163,IND0041201020240200854,20_10_2024_22_46_59,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,covered
164,IND0041201020240100925,20_10_2024_13_50_48,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
165,IND0041201020240100802,20_10_2024_12_32_56,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
166,IND0041201020240101540,20_10_2024_20_54_26,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
167,IND0041201020240100308,20_10_2024_06_46_21,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
168,IND0041201020240101055,20_10_2024_15_18_14,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
169,IND0041201020240200844,20_10_2024_22_33_52,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
170,IND0041201020240101338,20_10_2024_18_32_58,Not_Found,mini_truck,1,2,False,['Not_Found'],['mini_truck'],No,non_mining
171,IND0041201020240100449,20_10_2024_08_35_37,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
172,IND0041201020240200522,20_10_2024_13_19_07,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
173,IND0041201020240100209,20_10_2024_03_56_48,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
174,IND0041201020240100069,20_10_2024_01_04_15,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,
175,IND0041201020240200695,20_10_2024_18_14_12,mining_full,mini_truck,2,1,False,['mining_full'],['mini_truck'],No,mining_full
176,IND0041201020240200650,20_10_2024_17_07_06,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
177,IND0041201020240200003,20_10_2024_00_03_30,Not_Found,truck,2,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
178,IND0041201020240101513,20_10_2024_20_36_59,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
179,IND0041201020240100768,20_10_2024_12_14_19,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,covered
180,IND0041201020240200551,20_10_2024_13_55_50,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
181,IND0041201020240200785,20_10_2024_20_20_19,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
182,IND0041201020240100167,20_10_2024_02_53_52,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
183,IND0041201020240101168,20_10_2024_16_37_58,Not_Found,truck,1,4,True,"['non_mining', 'Not_Found', 'Not_Found']","['truck', 'truck', 'hywa']",No,mining_full
184,IND0041201020240200527,20_10_2024_13_31_17,Not_Found,tractor,2,1,False,"['non_mining', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
185,IND0041201020240200763,20_10_2024_19_46_04,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
186,IND0041201020240101072,20_10_2024_15_27_35,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
187,IND0041201020240101129,20_10_2024_16_05_59,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
188,IND0041201020240101101,20_10_2024_15_49_21,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
189,IND0041201020240101208,20_10_2024_17_02_40,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
190,IND0041201020240101056,20_10_2024_15_18_40,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'hywa', 'hywa']",No,mining_full
191,IND0041201020240101504,20_10_2024_20_31_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
192,IND0041201020240101712,20_10_2024_23_44_56,Not_Found,mini_truck,1,4,True,"['Not_Found', 'non_mining', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
193,IND0041201020240101357,20_10_2024_18_43_39,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
194,IND0041201020240101422,20_10_2024_19_34_21,Not_Found,truck,1,1,False,['Not_Found'],['truck'],No,covered
195,IND0041201020240100800,20_10_2024_12_32_40,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
196,IND0041201020240100749,20_10_2024_12_03_07,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
197,IND0041201020240200618,20_10_2024_16_05_44,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
198,IND0041201020240101183,20_10_2024_16_51_11,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck', 'truck']",No,covered
199,IND0041201020240100224,20_10_2024_04_24_42,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
200,IND0041201020240100298,20_10_2024_06_34_57,Not_Found,truck,1,4,True,"['Not_Found', 'non_mining', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
201,IND0041201020240101044,20_10_2024_15_11_43,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,covered
202,IND0041201020240101667,20_10_2024_22_50_54,Not_Found,truck,1,2,False,['Not_Found'],['truck'],No,non_mining
203,IND0041201020240101700,20_10_2024_23_25_35,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
204,IND0041201020240200507,20_10_2024_12_58_23,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,covered
205,IND0041201020240100682,20_10_2024_11_07_23,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
206,IND0041201020240100096,20_10_2024_01_22_48,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
207,IND0041201020240200748,20_10_2024_19_19_00,Not_Found,mini_truck,2,4,True,"['non_mining', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
208,IND0041201020240200852,20_10_2024_22_41_19,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
209,IND0041201020240200411,20_10_2024_10_53_04,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
210,IND0041201020240200738,20_10_2024_19_04_04,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
211,IND0041201020240101182,20_10_2024_16_51_09,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
212,IND0041201020240100534,20_10_2024_09_22_37,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
213,IND0041201020240200503,20_10_2024_12_55_42,Not_Found,mini_truck,2,2,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,Not_Found
214,IND0041201020240100294,20_10_2024_06_31_01,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
215,IND0041201020240100607,20_10_2024_10_22_18,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
216,IND0041201020240101583,20_10_2024_21_31_55,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
217,IND0041201020240200760,20_10_2024_19_44_27,non_mining,mini_truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
218,IND0041201020240100374,20_10_2024_07_44_22,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
219,IND0041201020240200388,20_10_2024_10_22_18,non_mining,mini_truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
220,IND0041201020240200332,20_10_2024_08_55_50,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
221,IND0041201020240101047,20_10_2024_15_13_11,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
222,IND0041201020240101336,20_10_2024_18_30_37,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
223,IND0041201020240200842,20_10_2024_22_32_13,Not_Found,truck,2,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
224,IND0041201020240101250,20_10_2024_17_29_23,covered,truck,1,4,True,"['non_mining', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
225,IND0041201020240101114,20_10_2024_15_55_28,Not_Found,tractor,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,Not_Found
226,IND0041201020240100187,20_10_2024_03_22_28,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
227,IND0041201020240100841,20_10_2024_12_55_05,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
228,IND0041201020240200788,20_10_2024_20_22_38,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
229,IND0041201020240200113,20_10_2024_02_42_44,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
230,IND0041201020240200269,20_10_2024_06_46_36,Not_Found,hywa,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'hywa', 'hywa']",No,mining_full
231,IND0041201020240101592,20_10_2024_21_42_04,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
232,IND0041201020240200119,20_10_2024_02_49_43,non_mining,mini_truck,2,1,False,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
233,IND0041201020240200492,20_10_2024_12_42_03,covered,mini_truck,2,3,True,"['covered', 'covered']","['mini_truck', 'mini_truck']",No,covered
234,IND0041201020240101410,20_10_2024_19_27_48,Not_Found,truck,1,1,False,['Not_Found'],['truck'],Yes,non_mining
235,IND0041201020240200090,20_10_2024_02_14_06,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
236,IND0041201020240100319,20_10_2024_06_53_35,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'hywa', 'truck']",No,mining_full
237,IND0041201020240200549,20_10_2024_13_54_55,non_mining,truck,2,2,False,['non_mining'],['truck'],No,non_mining
238,IND0041201020240200328,20_10_2024_08_52_47,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
239,IND0041201020240101207,20_10_2024_17_01_46,Not_Found,tractor,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
240,IND0041201020240101374,20_10_2024_18_55_18,Not_Found,truck,1,1,False,['Not_Found'],['truck'],Yes,non_mining
241,IND0041201020240101083,20_10_2024_15_34_58,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
242,IND0041201020240200520,20_10_2024_13_15_18,non_mining,tractor,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
243,IND0041201020240101633,20_10_2024_22_20_35,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
244,IND0041201020240101657,20_10_2024_22_42_31,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'hywa']",No,mining_full
245,IND0041201020240200583,20_10_2024_14_44_52,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
246,IND0041201020240101210,20_10_2024_17_03_16,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
247,IND0041201020240101303,20_10_2024_18_15_29,Not_Found,mini_truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
248,IND0041201020240100356,20_10_2024_07_23_17,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
249,IND0041201020240100576,20_10_2024_09_58_09,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
250,IND0041201020240100659,20_10_2024_10_51_50,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
251,IND0041201020240101016,20_10_2024_14_56_13,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
252,IND0041201020240200474,20_10_2024_12_16_35,non_mining,truck,2,3,False,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
253,IND0041201020240101562,20_10_2024_21_17_37,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,Not_Found
254,IND0041201020240101654,20_10_2024_22_40_45,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
255,IND0041201020240101561,20_10_2024_21_14_40,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
256,IND0041201020240101622,20_10_2024_22_09_47,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
257,IND0041201020240101340,20_10_2024_18_33_39,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
258,IND0041201020240200397,20_10_2024_10_34_37,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
259,IND0041201020240101221,20_10_2024_17_10_06,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
260,IND0041201020240100753,20_10_2024_12_05_58,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
261,IND0041201020240100789,20_10_2024_12_27_40,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
262,IND0041201020240100003,20_10_2024_00_04_15,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'hywa', 'hywa', 'hywa', 'hywa']",No,mining_full
263,IND0041201020240101616,20_10_2024_22_04_34,Not_Found,mini_truck,1,2,False,['Not_Found'],['mini_truck'],No,Not_Found
264,IND0041201020240101180,20_10_2024_16_49_33,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
265,IND0041201020240100599,20_10_2024_10_15_28,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
266,IND0041201020240100662,20_10_2024_10_52_30,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
267,IND0041201020240200655,20_10_2024_17_17_10,non_mining,mini_truck,2,2,False,"['non_mining', 'non_mining', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",Yes,non_mining
268,IND0041201020240100326,20_10_2024_06_58_34,mining_full,truck,1,1,False,['mining_full'],['truck'],Yes,mining_full
269,IND0041201020240101406,20_10_2024_19_24_22,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
270,IND0041201020240100318,20_10_2024_06_53_23,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
271,IND0041201020240100540,20_10_2024_09_26_33,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
272,IND0041201020240100947,20_10_2024_14_09_01,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
273,IND0041201020240200619,20_10_2024_16_09_57,Not_Found,tractor,2,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
274,IND0041201020240200233,20_10_2024_05_24_42,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
275,IND0041201020240200727,20_10_2024_18_48_04,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
276,IND0041201020240200100,20_10_2024_02_32_30,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
277,IND0041201020240101549,20_10_2024_21_05_15,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
